0.020000, 2.062854, 0.000000, 3000.000000, 209.068680, -5.635274
0.040000, 2.062854, -0.000000, 3000.000000, 209.068680, -5.635274
0.060000, 2.062854, -0.000000, 3000.000000, 209.068680, -5.635274
0.080000, 2.062854, -0.000000, 3000.000000, 209.068680, -5.635274
0.100000, 2.062854, -0.000000, 3000.000000, 209.068680, -5.635274
0.120000, 2.062854, -0.000000, 3000.000000, 209.068680, -5.635274
0.140000, 2.062854, -0.000001, 3000.000000, 209.068680, -5.635274
0.160000, 2.062854, -0.000001, 3000.000000, 209.068680, -5.635274
0.180000, 2.062854, -0.000001, 3000.000000, 209.068680, -5.635274
0.200000, 2.062854, -0.000001, 3000.000000, 209.068680, -5.635274
0.220000, 2.062854, -0.000001, 3000.000000, 209.068680, -5.635274
0.240000, 2.062854, -0.000002, 3000.000000, 209.068680, -5.635274
0.260000, 2.062854, -0.000002, 3000.000000, 209.068680, -5.635274
0.280000, 2.062854, -0.000002, 3000.000000, 209.068680, -5.635274
0.300000, 2.062854, -0.000002, 3000.000000, 209.068680, -5.635274
0.320000, 2.062854, -0.000003, 3000.000000, 209.068680, -5.635274
0.340000, 2.062854, -0.000003, 3000.000000, 209.068680, -5.635274
0.360000, 2.062854, -0.000004, 3000.000000, 209.068680, -5.635274
0.380000, 2.062854, -0.000004, 3000.000000, 209.068680, -5.635274
0.400000, 2.062854, -0.000004, 3000.000000, 209.068680, -5.635274
0.420000, 2.062854, -0.000005, 3000.000000, 209.068680, -5.635274
0.440000, 2.062854, -0.000005, 3000.000000, 209.068680, -5.635274
0.460000, 2.062854, -0.000006, 3000.000000, 209.068680, -5.635274
0.480000, 2.062854, -0.000006, 3000.000000, 209.068680, -5.635274
0.500000, 2.062853, -0.000006, 3000.000000, 209.068680, -5.635274
0.520000, 2.062853, -0.000007, 3000.000000, 209.068680, -5.635274
0.540000, 2.062853, -0.000007, 3000.000000, 209.068680, -5.635274
0.560000, 2.062853, -0.000008, 3000.000000, 209.068680, -5.635274
0.580000, 2.062852, -0.000008, 3000.000000, 209.068680, -5.635274
0.600000, 2.062852, -0.000009, 3000.000000, 209.068680, -5.635274
0.620000, 2.062852, -0.000009, 3000.000000, 209.068680, -5.635274
0.640000, 2.062852, -0.000010, 3000.000000, 209.068680, -5.635274
0.660000, 2.062852, -0.000010, 3000.000000, 209.068680, -5.635274
0.680000, 2.062851, -0.000011, 3000.000000, 209.068680, -5.635274
0.700000, 2.062851, -0.000011, 3000.000000, 209.068680, -5.635274
0.720000, 2.062851, -0.000012, 3000.000000, 209.068680, -5.635274
0.740000, 2.062851, -0.000012, 3000.000000, 209.068680, -5.635274
0.760000, 2.062850, -0.000013, 3000.000000, 209.068680, -5.635274
0.780000, 2.062850, -0.000013, 3000.000000, 209.068680, -5.635274
0.800000, 2.062850, -0.000014, 3000.000000, 209.068680, -5.635274
0.820000, 2.062850, -0.000014, 3000.000000, 209.068680, -5.635274
0.840000, 2.062850, -0.000015, 3000.000000, 209.068680, -5.635274
0.860000, 2.062850, -0.000015, 3000.000000, 209.068680, -5.635274
0.880000, 2.062849, -0.000016, 3000.000000, 209.068680, -5.635274
0.900000, 2.062849, -0.000016, 3000.000000, 209.068680, -5.635274
0.920000, 2.062848, -0.000017, 3000.000000, 209.068680, -5.635274
0.940000, 2.062848, -0.000017, 3000.000000, 209.068680, -5.635274
0.960000, 2.062848, -0.000018, 3000.000000, 209.068680, -5.635274
0.980000, 2.062847, -0.000018, 3000.000000, 209.068680, -5.635274
1.000000, 2.062847, -0.000019, 3000.000000, 209.068680, -5.635274
1.020000, 2.062846, -0.000019, 3000.000000, 209.068680, -5.635274
1.040000, 2.062846, -0.000020, 3000.000000, 209.068680, -5.635274
1.060000, 2.062845, -0.000020, 3000.000000, 209.068680, -5.635274
1.080000, 2.062845, -0.000021, 3000.000000, 209.068680, -5.635274
1.100000, 2.062845, -0.000021, 3000.000000, 209.068680, -5.635274
1.120000, 2.062844, -0.000022, 3000.000000, 209.068680, -5.635274
1.140000, 2.062844, -0.000022, 3000.000000, 209.068680, -5.635274
1.160000, 2.062843, -0.000023, 3000.000000, 209.068680, -5.635274
1.180000, 2.062843, -0.000023, 3000.000000, 209.068680, -5.635274
1.200000, 2.062842, -0.000024, 3000.000000, 209.068680, -5.635274
1.220000, 2.062842, -0.000024, 3000.000000, 209.068680, -5.635274
1.240000, 2.062842, -0.000025, 3000.000000, 209.068680, -5.635274
1.260000, 2.062841, -0.000025, 3000.000000, 209.068680, -5.635274
1.280000, 2.062841, -0.000026, 3000.000000, 209.068680, -5.635274
1.300000, 2.062840, -0.000026, 3000.000000, 209.068680, -5.635274
1.320000, 2.062840, -0.000027, 3000.000000, 209.068680, -5.635274
1.340000, 2.062839, -0.000028, 3000.000000, 209.068680, -5.635274
1.360000, 2.062838, -0.000028, 3000.000000, 209.068680, -5.635274
